id,age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,predictions
5626,60,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,<=50K
16825,38,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
3204,46,Local-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,4787,0,25,United-States,>50K,<=50K
22668,42,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
7582,43,Private,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,Vietnam,>50K,<=50K
10572,33,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,>50K
22393,25,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
20962,28,Private,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,54,United-States,<=50K,>50K
16828,32,Private,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,<=50K
27281,37,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,>50K
20280,33,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Cuba,>50K,<=50K
25063,30,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K,<=50K
5362,30,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K,>50K
18133,63,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,<=50K
1431,50,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,1485,40,United-States,<=50K,>50K
19297,37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
963,45,Private,5,Married-civ-spouse,Other-service,Husband,White,Male,0,1848,40,United-States,>50K,<=50K
23532,42,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,<=50K
3194,51,Private,16,Divorced,Craft-repair,Not-in-family,White,Female,4787,0,60,United-States,>50K,<=50K
276,34,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,2042,10,United-States,<=50K,>50K
17213,35,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,>50K
30471,56,Private,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,<=50K,>50K
7816,31,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
3795,59,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,2885,0,30,United-States,<=50K,>50K
25455,44,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,80,Philippines,>50K,<=50K
20366,53,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
11721,33,Federal-gov,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,65,United-States,>50K,<=50K
17275,32,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K,>50K
8826,36,Self-emp-not-inc,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
17992,58,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States,>50K,<=50K
17538,59,Local-gov,10,Separated,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
7818,36,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,Iran,>50K,<=50K
13360,56,Private,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K,<=50K
5553,49,Private,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,42,United-States,>50K,<=50K
550,46,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,<=50K,>50K
18167,46,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K,<=50K
31079,67,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,>50K,<=50K
9561,64,State-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,>50K
27216,41,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,>50K
13990,42,Private,9,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,>50K,<=50K
3216,42,Private,14,Divorced,Tech-support,Unmarried,Black,Female,4687,0,35,United-States,>50K,<=50K
1363,39,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1564,50,United-States,>50K,<=50K
21510,39,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,<=50K
17950,47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K,<=50K
31061,46,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K,>50K
4783,30,Private,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,>50K,<=50K
32479,34,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K,>50K
4341,31,Private,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
6980,54,State-gov,13,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,>50K,<=50K
24331,43,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
28500,51,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
3196,51,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,4787,0,24,United-States,>50K,<=50K
29572,51,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,<=50K
9927,31,Local-gov,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,20,United-States,<=50K,>50K
18052,59,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K,<=50K
7270,62,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
19422,61,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,25,United-States,<=50K,>50K
8607,62,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
26747,50,Self-emp-inc,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,>50K
29687,28,Private,13,Separated,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K,<=50K
22386,45,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
7581,51,Self-emp-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
13881,57,Private,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K,<=50K
5259,51,,14,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,>50K
16115,42,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,<=50K
236,73,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2174,50,United-States,>50K,<=50K
25759,34,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,>50K
22902,39,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,<=50K
529,34,Private,11,Never-married,Tech-support,Not-in-family,White,Female,0,1974,40,United-States,<=50K,>50K
28351,39,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K,>50K
30821,47,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
20282,39,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K,<=50K
7595,54,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
31192,29,Private,14,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
23,51,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2603,40,United-States,<=50K,>50K
22377,30,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,72,United-States,<=50K,>50K
18487,30,Private,13,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,United-States,<=50K,>50K
4503,29,Private,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,>50K
29258,32,Self-emp-not-inc,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,United-States,>50K,<=50K
12107,27,State-gov,10,Never-married,Tech-support,Own-child,White,Female,0,0,80,United-States,<=50K,>50K
16465,34,State-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,<=50K,>50K
26688,52,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
25366,36,Private,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K,<=50K
12983,39,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
29402,51,State-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,>50K,<=50K
15779,35,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
9830,55,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States,>50K,<=50K
8749,50,Local-gov,9,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,>50K,<=50K
4489,31,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,<=50K
23538,59,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K,<=50K
21313,53,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
30160,33,Self-emp-not-inc,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
30043,34,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,12,United-States,>50K,<=50K
25789,54,Federal-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,>50K
20114,28,Private,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K,>50K
18035,68,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
29604,38,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50K,<=50K
16432,34,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
2980,71,Private,4,Widowed,Exec-managerial,Not-in-family,White,Male,6097,0,40,United-States,>50K,<=50K
4854,19,State-gov,9,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,>50K
17173,29,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
16367,30,Private,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,>50K,<=50K
31872,61,,16,Married-civ-spouse,,Husband,White,Male,0,0,25,United-States,>50K,<=50K
11242,47,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,>50K
23801,48,Private,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K,<=50K
6294,30,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,Canada,>50K,<=50K
11177,51,Federal-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,>50K
23506,30,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
23956,53,Self-emp-not-inc,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
15466,45,Private,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K,<=50K
3743,25,Private,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,3103,0,40,United-States,>50K,<=50K
21227,25,Local-gov,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K,>50K
169,46,State-gov,12,Divorced,Adm-clerical,Unmarried,White,Male,0,2258,38,United-States,>50K,<=50K
28607,35,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
26337,66,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,>50K
25763,34,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
10087,75,Self-emp-not-inc,13,Widowed,Prof-specialty,Unmarried,White,Male,0,0,48,United-States,>50K,<=50K
4904,34,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,,<=50K,>50K
14717,63,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
15619,50,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,>50K
3312,63,Private,7,Married-civ-spouse,Protective-serv,Husband,White,Male,4386,0,37,United-States,>50K,<=50K
6233,42,Private,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
14264,42,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
27839,35,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,>50K
26077,39,Private,12,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,60,United-States,<=50K,>50K
8632,53,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,>50K
21640,30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
31691,48,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
7170,58,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
16332,34,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,>50K
21099,58,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
29821,60,Private,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,,>50K,<=50K
11324,45,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,<=50K
30843,40,Local-gov,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
9369,39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
9719,50,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K,<=50K
26740,38,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,<=50K,>50K
5451,39,Local-gov,12,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,50,United-States,>50K,<=50K
25292,36,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,>50K
12486,52,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
20452,43,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,<=50K,>50K
6578,34,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,<=50K
27632,45,Private,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K,<=50K
30381,58,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
3305,48,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,40,United-States,>50K,<=50K
18451,47,Private,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,India,<=50K,>50K
4044,28,Private,11,Never-married,Tech-support,Own-child,White,Female,2174,0,36,United-States,<=50K,>50K
27064,54,Private,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K,<=50K
10710,47,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K,<=50K
20690,31,Self-emp-not-inc,14,Separated,Tech-support,Not-in-family,White,Female,0,0,25,United-States,<=50K,>50K
11433,36,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,<=50K
12322,44,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,<=50K,>50K
13733,33,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
2945,71,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,6767,0,20,United-States,<=50K,>50K
32332,34,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,<=50K
26387,38,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Canada,<=50K,>50K
26035,41,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,>50K
20361,52,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
20615,33,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,84,United-States,>50K,<=50K
11188,47,Self-emp-not-inc,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,20,United-States,>50K,<=50K
6804,37,Private,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
25623,29,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,<=50K
7592,53,Private,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
15950,33,Federal-gov,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,>50K,<=50K
12927,38,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,<=50K
10487,48,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,>50K,<=50K
15049,31,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K,>50K
21144,59,,13,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,>50K
18189,45,Local-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
6137,47,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,>50K,<=50K
26652,36,Private,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,>50K,<=50K
24877,43,Self-emp-inc,13,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K,<=50K
19517,58,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K,>50K
9801,33,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,<=50K
27087,29,Private,10,Divorced,Tech-support,Unmarried,White,Male,0,0,40,United-States,<=50K,>50K
19864,57,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
16202,30,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,<=50K
9287,65,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,>50K
16363,25,Private,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,56,United-States,>50K,<=50K
29851,45,Self-emp-inc,15,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
31743,45,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,>50K
28183,34,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,<=50K
15832,47,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,>50K
32069,60,,10,Married-civ-spouse,,Husband,White,Male,0,0,12,United-States,>50K,<=50K
10304,37,Private,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,United-States,>50K,<=50K
32300,38,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,>50K,<=50K
13770,31,Self-emp-not-inc,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,>50K,<=50K
28798,29,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
5144,52,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,<=50K
13007,31,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,>50K
27762,32,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K,<=50K
28101,38,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,45,United-States,<=50K,>50K
21547,25,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,<=50K
15326,44,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,>50K
23639,39,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
32325,47,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States,>50K,<=50K
12110,32,Private,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K,>50K
30394,42,Private,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,>50K,<=50K
24821,35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
14393,51,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
24908,39,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,<=50K
8532,46,Self-emp-not-inc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
9463,29,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,<=50K
7134,35,Private,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
28653,51,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
9220,47,Private,9,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,>50K,<=50K
21110,34,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,>50K
4309,33,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,>50K
5513,58,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
15050,54,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K,<=50K
29057,60,Local-gov,11,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K,<=50K
31082,52,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,<=50K
25084,59,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
27198,46,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
11783,59,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
9545,33,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,<=50K
20116,58,Private,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,24,United-States,>50K,<=50K
234,65,State-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2174,40,United-States,>50K,<=50K
14593,27,Private,9,Married-AF-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
32285,37,Self-emp-not-inc,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,<=50K,>50K
9326,25,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K,<=50K
19311,47,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,>50K
10608,33,State-gov,14,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K,>50K
26681,67,,16,Married-civ-spouse,,Husband,White,Male,0,0,20,Canada,>50K,<=50K
24900,33,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
26091,43,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,>50K,<=50K
6156,23,State-gov,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,22,United-States,<=50K,>50K
17386,41,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
25687,53,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,>50K,<=50K
12389,43,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K,<=50K
19207,50,Private,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,>50K,<=50K
22063,35,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,<=50K
17258,38,Private,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,>50K
10233,54,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K,>50K
18775,61,Self-emp-not-inc,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
5383,52,Private,9,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,India,>50K,<=50K
1494,42,Private,13,Divorced,Prof-specialty,Unmarried,White,Male,0,653,50,United-States,>50K,<=50K
1414,42,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,40,United-States,<=50K,>50K
3214,52,State-gov,14,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,4787,0,44,United-States,>50K,<=50K
10121,42,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
30603,42,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K,<=50K
13691,49,Local-gov,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
11432,26,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
11530,41,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
31094,59,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
8119,55,Private,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
